a,b,n,spread_median,spread_std,robust_sigma,opportunity_share,opportunity_share_oos,adf_stat,adf_p,half_life_is,half_life_oos,theta_is,theta_oos,reversion_yield,p_bh,discovery
ALGOD_ALL_RN,KARAKAW1_1,14903,-0.020000000000003126,0.5979144400682666,0.14825999999999684,0.0,0.0,-11.254181016759437,1.6830191753232952e-20,4.898210408719889,3.8536077985905135,0.14151029104956195,0.17986967454588118,0.030268197490263285,4.7668746702270576e-20,True
ALGOD_ALL_RN,KARAKAW2_1,14903,-0.020000000000003126,0.5979144400682666,0.14825999999999684,0.0,0.0,-11.254181016759437,1.6830191753232952e-20,4.898210408719889,3.8525597456127936,0.14151029104956195,0.17991860641467933,0.030268197490263285,4.7668746702270576e-20,True
LIGSW_RN,WIG_BESS_RN,14903,0.0,2.0405351583500995,0.25204199999999727,0.04802530674846626,0.051442630284052784,-11.246719697020719,1.7522306693130813e-20,4.404944334354992,5.305991980368628,0.1573566265421244,0.1306347961181407,0.057217976180601,4.9521202039089975e-20,True
BRIGHTSD_U1,SAN_SANMIGG1,14903,0.07000000000000028,2.563728467167021,0.48925800000000796,0.05866564417177914,0.05412659360322076,-11.246569007476559,1.7536577889106916e-20,4.803221043660226,4.716620010354905,0.14430882407022066,0.1469584530952683,0.10186039650325479,4.9521202039089975e-20,True
KARAKAW1_1,SPARTA_ALL,14903,-0.08000000000000185,2.061689982141413,0.5040839999999998,0.030962423312883437,0.01945873406396779,-11.243966409042498,1.7784925696235094e-20,4.895291078558739,3.7222982162361427,0.14159468138593714,0.18621484370503538,0.10297324345182984,4.9912150355808334e-20,True
KARAKAW2_1,SPARTA_ALL,14903,-0.08000000000000185,2.061689982141413,0.5040839999999998,0.030962423312883437,0.01945873406396779,-11.243966409042498,1.7784925696235094e-20,4.895291078558739,3.7223771769728673,0.14159468138593714,0.18621089363212526,0.10297324345182984,4.9912150355808334e-20,True
FOXTROT_ALL,KARAKAW1_1,14903,0.08000000000000185,2.0616899821414147,0.5040839999999998,0.030962423312883437,0.01945873406396779,-11.243966409042491,1.778492569623561e-20,4.895291078558749,3.722298216236143,0.14159468138593687,0.18621484370503535,0.10297324345182964,4.9912150355808334e-20,True
FOXTROT_ALL,KARAKAW2_1,14903,0.08000000000000185,2.0616899821414147,0.5040839999999998,0.030962423312883437,0.01945873406396779,-11.243966409042491,1.778492569623561e-20,4.895291078558749,3.7223771769728704,0.14159468138593687,0.1862108936321251,0.10297324345182964,4.9912150355808334e-20,True
DUKE_GST1CCU,NED_NEDIN_G2,14903,0.0,0.3971628825573748,0.014825999999999683,0.0,0.0,-11.24306911879284,1.7871371274631032e-20,4.465175762212166,4.567376636112926,0.15523401932481642,0.15176046027810164,0.0033203620169823937,4.9912150355808334e-20,True
DUKE_CC1,NED_NEDIN_G2,14903,0.0,0.3971635435227556,0.014825999999999683,0.0,0.0,-11.243016230037814,1.7876479878128338e-20,4.465194124996054,4.60154955417811,0.15523338093627853,0.150633427370261,0.0033203483622367227,4.9912150355808334e-20,True
SHANNONW_RN,WFCOGEN_CC1,14903,0.0799999999999983,1.0090764669145542,0.29651999999999895,0.00843558282208589,0.023261015432789085,-11.242665264170775,1.7910417691972728e-20,5.687864141422497,8.580411866428689,0.12186422940590733,0.0807825068714848,0.05213204686809578,4.9912150355808334e-20,True
SHANNONW_RN,WFCOGEN_13,14903,0.0799999999999983,1.0090769151597225,0.29651999999999895,0.00843558282208589,0.023261015432789085,-11.242644297546434,1.791244719428851e-20,5.687878865381037,8.58093421562159,0.12186391394140751,0.08077758937926256,0.0521319119161893,4.9912150355808334e-20,True
SHANNONW_RN,WFCOGEN_24,14903,0.0799999999999983,1.0090769151597225,0.29651999999999895,0.00843558282208589,0.023261015432789085,-11.242644297546434,1.791244719428851e-20,5.687878865381037,8.58093421562159,0.12186391394140751,0.08077758937926256,0.0521319119161893,4.9912150355808334e-20,True
HOUSEMTN_RN,RIGGIN_UNIT1,14903,-0.009999999999990905,2.7291865925609993,0.637517999999989,0.08473926380368098,0.01722209796466115,-11.23956685403835,1.8212874679904383e-20,3.4371713784421627,1.813082102606646,0.2016620948572259,0.38230325011946015,0.18547751328271936,5.067464543291043e-20,True
DUKE_GT2_CCU,NED_NEDIN_G2,14903,0.0,0.39465824738798316,0.014825999999999683,0.0,0.0,-11.231914082943977,1.8982277856149544e-20,4.482960555787725,4.900167628128025,0.15461817518449006,0.14145376916926886,0.0033071894823742272,5.2737840974794323e-20,True
BELM_SLR_RN,HALO_RN1,14903,-0.029999999999997584,2.056634847945377,0.1779120000000041,0.049079754601226995,0.047640348915231494,-11.225188327457145,1.9685629636240267e-20,5.252414071055228,5.797344786247863,0.13196735276064966,0.11956286992006931,0.03387242467809872,5.461174673279558e-20,True
BELM_SLR_RN,CRWN_SLR_UN1,14903,0.030000000000001137,1.0990518039297938,0.2816939999999966,0.0048888036809815955,0.034220532319391636,-11.221572259238759,2.0074636359890238e-20,4.109561350450746,6.430942985048354,0.16866695042377683,0.10778313260924262,0.06854600186686585,5.552808770893615e-20,True
BELM_SLR_RN,GOLINDA_UN1,14903,0.030000000000001137,1.0990518039297938,0.2816939999999966,0.0048888036809815955,0.034220532319391636,-11.221572259238759,2.0074636359890238e-20,4.109561350450746,6.430942985048354,0.16866695042377683,0.10778313260924262,0.06854600186686585,5.552808770893615e-20,True
FRONT_EC_CC1,NED_NEDIN_G1,14903,0.00999999999999801,2.0597639900154907,0.22238999999999787,0.03575536809815951,0.10556922388727354,-11.218978002097609,2.035850810977891e-20,5.0724788586054546,10.968713432601449,0.13664860906892137,0.06319311602213602,0.04384246956943221,5.623109101270321e-20,True
FLTCK_SSI,JUNORTH_RN,14903,-3.835000000000001,46.730855259093474,7.8207150000000025,0.5174463190184049,0.5211362111384478,-11.214881082939927,2.081511053491128e-20,7.3203384276373145,4.88313776270604,0.09468786005070846,0.1419470869435047,1.0683542949972857,5.740843896800604e-20,True
CATARINA_B1,FTDUNCAN_RN,14903,1.6099999999999994,11.414072749249884,5.367012,0.3954179447852761,0.21650637441288303,-11.213120372159992,2.1014515722393503e-20,5.732493973075838,3.550128992428183,0.12091546608081802,0.19524563249344162,0.9362438103219262,5.787403747710118e-20,True
RN_APOGEE,VERTIGO_UN1,14903,0.05999999999999872,0.7857438539948192,0.25204199999999727,0.0,0.0,-11.211700502106407,2.1176728230422043e-20,8.655689320869879,9.868633534402022,0.08007995144750475,0.07023740198109867,0.029118651404492366,5.815148013346662e-20,True
GPASTURE_ALL,RN_APOGEE,14903,-0.05999999999999872,0.7857438539948194,0.25204199999999727,0.0,0.0,-11.211700502106407,2.1176728230422043e-20,8.655689320869875,9.86863353440202,0.08007995144750478,0.07023740198109868,0.029118651404492376,5.815148013346662e-20,True
BATCAVE_RN,MEDILA_RN,14903,-0.34999999999999964,13.939138015445938,1.4232959999999986,0.22469325153374234,0.20241556698725116,-11.195934213783191,2.3065482617484743e-20,5.8446337474585945,6.050631273402917,0.11859548613484028,0.11455782863630268,0.24352184610693292,6.324622190185671e-20,True
BRP_PBL1_RN,CATARINA_B1,14903,-1.4300000000000033,11.146638611018869,5.144622000000004,0.38372315950920244,0.19570565868933124,-11.192178889668394,2.3539980533780906e-20,5.1850154920993905,3.4590237339600307,0.13368275979428038,0.20038809614249228,0.9922095715700491,6.445389749625684e-20,True
BRP_PBL2_RN,CATARINA_B1,14903,-1.4399999999999977,11.117299125850558,5.129795999999995,0.38266871165644173,0.19525833146946991,-11.187471680021941,2.414874146430387e-20,5.186856995675444,3.4601316879017046,0.13363529805002503,0.20032393072885735,0.988998926378147,6.602517174922388e-20,True
NEDIN_CC1,NED_NEDIN_G2,14903,0.0,0.4568274488871955,0.0,0.0,0.0,-11.182938677018353,2.4750040776234205e-20,3.1105473794651513,2.2942889450447534,0.222837686104987,0.3021185200133649,0.0,6.757153989702037e-20,True
BRP_LOOP_RN,DUP_PUN2,14903,0.05999999999999872,0.6410845318038887,0.11860799999999747,0.0,0.0,-11.168630456453796,2.674933678108338e-20,2.3079372687302047,2.1480963822035872,0.3003318980768075,0.3226797392810151,0.05139134481989363,7.25067982662031e-20,True
BRP_LOOP_RN,DUP_PUN4,14903,0.05999999999999872,0.6410845318038887,0.11860799999999747,0.0,0.0,-11.168630456453796,2.674933678108338e-20,2.3079372687302047,2.1480963822035872,0.3003318980768075,0.3226797392810151,0.05139134481989363,7.25067982662031e-20,True
BRP_LOOP_RN,DUP_PUN3,14903,0.05999999999999872,0.6410845318038887,0.11860799999999747,0.0,0.0,-11.168630456453796,2.674933678108338e-20,2.3079372687302047,2.1480963822035872,0.3003318980768075,0.3226797392810151,0.05139134481989363,7.25067982662031e-20,True
BRP_LOOP_RN,VICTPORT_RN,14903,0.05999999999999872,0.6410845318038887,0.11860799999999747,0.0,0.0,-11.168630456453796,2.674933678108338e-20,2.3079372687302047,2.1480963822035872,0.3003318980768075,0.3226797392810151,0.05139134481989363,7.25067982662031e-20,True
BRP_LOOP_RN,DUP_PUN1,14903,0.05999999999999872,0.6410845318038887,0.11860799999999747,0.0,0.0,-11.168630456453796,2.674933678108338e-20,2.3079372687302047,2.1480963822035872,0.3003318980768075,0.3226797392810151,0.05139134481989363,7.25067982662031e-20,True
AMADEUS_ALL,DERMOTT_ALL,14903,0.05000000000000426,1.0015358262572667,0.35582400000000425,0.0,0.0,-11.167147600279222,2.696567513603151e-20,8.372961816800277,8.66036672253913,0.08278398919354335,0.08003670084270077,0.04249678999921466,7.298863713500947e-20,True
HALO_RN1,MAND_SLR_RN,14903,0.0,0.6278008156294568,0.17791199999999618,0.0,0.0,-11.163024088785248,2.7576626004516365e-20,4.662111581889655,7.136863115283978,0.14867666043269553,0.09712210664031556,0.03816124879788583,7.453568057220709e-20,True
REDFISH_ALL,STAR_SLR_RN,14903,-0.21499999999999986,7.447262936946688,1.4307089999999998,0.25555981595092025,0.1990606128382912,-11.158677508138194,2.823581046001243e-20,5.642795078626651,7.362552360287119,0.12283756026962511,0.09414495770498187,0.2535461557728953,7.61696398969191e-20,True
INDNENR_2_RN,SIRIUS_UNIT1,14903,0.0,0.6064196378723552,0.14825999999999157,0.0,0.0,-11.158509068578994,2.826167399980825e-20,10.90283325156196,2.506873351067749,0.06357495933092838,0.2764986832161721,0.013598300238036895,7.61696398969191e-20,True
INDNENR_1_RN,ZIER_SLR_ALL,14903,2.25,11.690188909944402,8.109821999999998,0.529045245398773,0.42093491388951015,-11.15765017658098,2.839392851405148e-20,4.009561780477656,5.260356794539386,0.17287355040514454,0.1317680924760617,2.0226205366098338,7.641723008333627e-20,True
FERGCC_ST1_5,JC_BAT_RN,14903,-0.030000000000001137,1.822418244823697,0.20756400000000083,0.04160276073619632,0.0375754864683516,-11.153198565902583,2.908950758180029e-20,3.6198317162387905,5.2757247659949815,0.19148602335584936,0.1313842573872825,0.05734078716114227,7.817805162608828e-20,True
EBELLS_UNIT1,TNP_TNP_O_2,14903,0.0,0.575459518336248,0.1482600000000021,0.0,0.0,-11.149760872781037,2.9638444893305126e-20,4.778555333662808,8.123775342240855,0.14505371020338093,0.08532328275448693,0.031026113468975863,7.954033721721035e-20,True
GRSES_UNIT1,RN_APOGEE,14903,0.240000000000002,6.3455270062405384,0.7857780000000016,0.1209739263803681,0.05166629389398345,-11.142005772689979,3.091562891990607e-20,13.868144478821863,4.599798836384307,0.049981248869915874,0.15069075957782466,0.05666064419792918,8.285038231793525e-20,True
ANDMDSLR_ALL,NOVA2S_UNIT1,14903,0.020000000000003126,1.325997801566423,0.3113460000000065,0.03326303680981595,0.0008946544397226571,-11.138879158999865,3.144618143338507e-20,9.32395832623221,7.42251145659174,0.07434044172096213,0.09338445411820541,0.0333920411381569,8.415300604238268e-20,True
